state_fips,district,income,filing_status,child_dep,avg_income_ALL,taxes_paid_ded,pre-tcja-tax,current-law-tax
6,17,150-500,0,2,228852,25910,38082,34250
6,17,500-inf,0,0,968612,120395,252447,254638
6,17,500-inf,0,1,968612,120395,251990,254515
6,17,500-inf,0,2,968612,120395,251990,254515
6,18,0-30,0,0,11047,6425,-409,-409
6,18,0-30,0,1,11047,6425,-4451,-4598
6,18,0-30,0,2,11047,6425,-5132,-5207
6,18,30-75,0,0,40399,8075,3003,2520
6,18,30-75,0,1,40399,8075,401,-675
6,18,30-75,0,2,40399,8075,-2516,-4028
6,18,75-150,0,0,83709,12977,9243,8507
6,18,75-150,0,1,83709,12977,6808,5226
6,18,75-150,0,2,83709,12977,4989,3226
6,18,150-500,0,0,223457,31381,34415,35604
6,18,150-500,0,1,223457,31381,34360,33552
6,18,150-500,0,2,223457,31381,34318,31552
6,18,500-inf,0,0,1840575,278734,437692,449795
6,18,500-inf,0,1,1840575,278734,437198,449664
6,18,500-inf,0,2,1840575,278734,437198,449664
6,19,0-30,0,0,12780,5393,-98,-206
6,19,0-30,0,1,12780,5393,-4468,-4868
6,19,0-30,0,2,12780,5393,-6483,-6558
6,19,30-75,0,0,42412,6796,2929,2522
6,19,30-75,0,1,42412,6796,805,-104
6,19,30-75,0,2,42412,6796,-1726,-3098
6,19,75-150,0,0,87995,12158,9632,8884
6,19,75-150,0,1,87995,12158,7488,5967
6,19,75-150,0,2,87995,12158,5723,3967
6,19,150-500,0,0,209125,26226,31513,32415
6,19,150-500,0,1,209125,26226,30447,30273
6,19,150-500,0,2,209125,26226,30001,28273
6,19,500-inf,0,0,835553,109005,221314,218664
6,19,500-inf,0,1,835553,109005,220757,218515
6,19,500-inf,0,2,835553,109005,220757,218515
6,20,0-30,0,0,13526,77937,-4,-111
6,20,0-30,0,1,13526,77937,-4468,-4868
6,20,0-30,0,2,13526,77937,-6852,-6927
6,20,30-75,0,0,40099,6211,2777,2339
6,20,30-75,0,1,40099,6211,314,-705
6,20,30-75,0,2,40099,6211,-2565,-4061
6,20,75-150,0,0,79459,10759,7614,7111
6,20,75-150,0,1,79459,10759,5461,4363
6,20,75-150,0,2,79459,10759,3719,2363
6,20,150-500,0,0,166388,24673,20037,21853
6,20,150-500,0,1,166388,24673,18682,19636
6,20,150-500,0,2,166388,24673,17798,17636
6,20,500-inf,0,0,963054,176533,210734,200277
6,20,500-inf,0,1,963054,176533,210499,199841
6,20,500-inf,0,2,963054,176533,210499,199841
6,21,0-30,0,0,13982,122443,39,-59
6,21,0-30,0,1,13982,122443,-4468,-4868
6,21,0-30,0,2,13982,122443,-7210,-7285
6,21,30-75,0,0,40199,5374,2476,2101
6,21,30-75,0,1,40199,5374,105,-847
6,21,30-75,0,2,40199,5374,-2754,-4224
6,21,75-150,0,0,81078,8928,7559,6868
6,21,75-150,0,1,81078,8928,5693,4508
6,21,75-150,0,2,81078,8928,4015,2508
6,21,150-500,0,0,152394,22517,16443,18362
6,21,150-500,0,1,152394,22517,15178,16225
6,21,150-500,0,2,152394,22517,13968,14225
6,21,500-inf,0,0,795290,228081,163761,162348
6,21,500-inf,0,1,795290,228081,163578,162170
6,21,500-inf,0,2,795290,228081,163578,162170
6,22,0-30,0,0,12687,3473,-129,-236
6,22,0-30,0,1,12687,3473,-4468,-4868
6,22,0-30,0,2,12687,3473,-6430,-6505
6,22,30-75,0,0,39558,5357,2641,2214
6,22,30-75,0,1,39558,5357,123,-879
6,22,30-75,0,2,39558,5357,-2775,-4266
6,22,75-150,0,0,81277,9410,7718,7097
6,22,75-150,0,1,81277,9410,5755,4583
6,22,75-150,0,2,81277,9410,4054,2583
6,22,150-500,0,0,163970,21667,20481,21691
6,22,150-500,0,1,163970,21667,19193,19550
6,22,150-500,0,2,163970,21667,18233,17550
6,22,500-inf,0,0,642325,159193,147820,134572
6,22,500-inf,0,1,642325,159193,147649,134252
6,22,500-inf,0,2,642325,159193,147649,134252
6,23,0-30,0,0,11885,3587,-233,-321
6,23,0-30,0,1,11885,3587,-4468,-4857
6,23,0-30,0,2,11885,3587,-6017,-6092
6,23,30-75,0,0,39768,5923,2647,2260
6,23,30-75,0,1,39768,5923,211,-769
6,23,30-75,0,2,39768,5923,-2666,-4134
6,23,75-150,0,0,83506,9925,8158,7521
6,23,75-150,0,1,83506,9925,6214,5000
6,23,75-150,0,2,83506,9925,4512,3000
6,23,150-500,0,0,162182,20838,20601,21591
6,23,150-500,0,1,162182,20838,19328,19463
6,23,150-500,0,2,162182,20838,18346,17463
6,23,500-inf,0,0,667624,200731,151287,138926
6,23,500-inf,0,1,667624,200731,151119,138603
6,23,500-inf,0,2,667624,200731,151119,138603
6,24,0-30,0,0,12586,4441,-162,-266
6,24,0-30,0,1,12586,4441,-4468,-4868
6,24,0-30,0,2,12586,4441,-6253,-6328
6,24,30-75,0,0,38057,6071,2523,2113
6,24,30-75,0,1,38057,6071,-331,-1321
6,24,30-75,0,2,38057,6071,-3333,-4792
6,24,75-150,0,0,74098,10491,6513,6187
6,24,75-150,0,1,74098,10491,4290,3457
6,24,75-150,0,2,74098,10491,2552,1457
6,24,150-500,0,0,154884,25212,16265,18781
6,24,150-500,0,1,154884,25212,14788,16567
6,24,150-500,0,2,154884,25212,13635,14567
6,24,500-inf,0,0,1072497,199720,230980,220691
6,24,500-inf,0,1,1072497,199720,230740,220466
6,24,500-inf,0,2,1072497,199720,230740,220466
6,25,0-30,0,0,11238,4464,-322,-357
6,25,0-30,0,1,11238,4464,-4468,-4757
6,25,0-30,0,2,11238,4464,-5651,-5726
6,25,30-75,0,0,40609,6704,2819,2450
6,25,30-75,0,1,40609,6704,544,-449
6,25,30-75,0,2,40609,6704,-2289,-3757
6,25,75-150,0,0,87135,11471,8590,8206
6,25,75-150,0,1,87135,11471,6631,5605
6,25,75-150,0,2,87135,11471,4911,3605
6,25,150-500,0,0,181529,23345,24118,25265
6,25,150-500,0,1,181529,23345,22928,23152
6,25,150-500,0,2,181529,23345,21972,21152
6,25,500-inf,0,0,714534,113520,179301,171793
6,25,500-inf,0,1,714534,113520,179021,171674
6,25,500-inf,0,2,714534,113520,179021,171674
6,26,0-30,0,0,12598,4217,-146,-249
6,26,0-30,0,1,12598,4217,-4468,-4868
6,26,0-30,0,2,12598,4217,-6326,-6401
6,26,30-75,0,0,38973,6108,2623,2226
6,26,30-75,0,1,38973,6108,-9,-1003
6,26,30-75,0,2,38973,6108,-2946,-4414
6,26,75-150,0,0,79234,10693,7413,7068
6,26,75-150,0,1,79234,10693,5292,4360
6,26,75-150,0,2,79234,10693,3554,2360
6,26,150-500,0,0,176925,24661,22408,24020
6,26,150-500,0,1,176925,24661,21173,21862
6,26,150-500,0,2,176925,24661,20248,19862
6,26,500-inf,0,0,1028843,165024,262438,260234
6,26,500-inf,0,1,1028843,165024,261841,260075
6,26,500-inf,0,2,1028843,165024,261841,260075
6,27,0-30,0,0,10735,5883,-404,-404
6,27,0-30,0,1,10735,5883,-4468,-4658
6,27,0-30,0,2,10735,5883,-5289,-5364
6,27,30-75,0,0,40160,7192,2897,2456
6,27,30-75,0,1,40160,7192,443,-602
6,27,30-75,0,2,40160,7192,-2437,-3939
6,27,75-150,0,0,81758,11665,8420,7895
6,27,75-150,0,1,81758,11665,6149,4925
6,27,75-150,0,2,81758,11665,4377,2925
6,27,150-500,0,0,176926,25649,22661,24299
6,27,150-500,0,1,176926,25649,21372,22079
6,27,150-500,0,2,176926,25649,20492,20079
6,27,500-inf,0,0,932682,181760,214983,207362
6,27,500-inf,0,1,932682,181760,214789,207173
6,27,500-inf,0,2,932682,181760,214789,207173
6,28,0-30,0,0,11216,4973,-342,-365
6,28,0-30,0,1,11216,4973,-4468,-4735
6,28,0-30,0,2,11216,4973,-5570,-5644
6,28,30-75,0,0,41376,6807,3320,2776
6,28,30-75,0,1,41376,6807,1082,-53
6,28,30-75,0,2,41376,6807,-1708,-3280
6,28,75-150,0,0,84372,12045,9812,9031
6,28,75-150,0,1,84372,12045,7372,5688
6,28,75-150,0,2,84372,12045,5544,3688
6,28,150-500,0,0,183494,27645,25448,26705
6,28,150-500,0,1,183494,27645,24107,24308
6,28,150-500,0,2,183494,27645,23353,22308
6,28,500-inf,0,0,894055,173443,218820,218109
6,28,500-inf,0,1,894055,173443,218800,217788
6,28,500-inf,0,2,894055,173443,218800,217788
6,29,0-30,0,0,12406,6381,-153,-257
6,29,0-30,0,1,12406,6381,-4468,-4868
6,29,0-30,0,2,12406,6381,-6339,-6414
6,29,30-75,0,0,41756,6201,3099,2633
6,29,30-75,0,1,41756,6201,914,-138
6,29,30-75,0,2,41756,6201,-1749,-3271
6,29,75-150,0,0,86602,10618,9192,8525
6,29,75-150,0,1,86602,10618,7119,5730
6,29,75-150,0,2,86602,10618,5375,3730
6,29,150-500,0,0,166367,21738,22180,22882
6,29,150-500,0,1,166367,21738,20671,20632
6,29,150-500,0,2,166367,21738,19802,18632
6,29,500-inf,0,0,906972,237473,212572,207542
6,29,500-inf,0,1,906972,237473,212088,206681
6,29,500-inf,0,2,906972,237473,212088,206681
6,30,0-30,0,0,10805,4676,-396,-396
6,30,0-30,0,1,10805,4676,-4468,-4659
6,30,0-30,0,2,10805,4676,-5293,-5368
6,30,30-75,0,0,39953,6818,2963,2515
6,30,30-75,0,1,39953,6818,494,-568
6,30,30-75,0,2,39953,6818,-2391,-3900
6,30,75-150,0,0,81820,11753,8521,8051
6,30,75-150,0,1,81820,11753,6202,5014
6,30,75-150,0,2,81820,11753,4416,3014
6,30,150-500,0,0,176953,27604,22530,24465
6,30,150-500,0,1,176953,27604,21229,22197
6,30,150-500,0,2,176953,27604,20383,20197
6,30,500-inf,0,0,1061757,197885,273113,277184
6,30,500-inf,0,1,1061757,197885,272216,276945
6,30,500-inf,0,2,1061757,197885,272216,276945
6,31,0-30,0,0,12436,4305,-133,-246
6,31,0-30,0,1,12436,4305,-4468,-4868
6,31,0-30,0,2,12436,4305,-6347,-6422
6,31,30-75,0,0,41362,6258,2901,2541
6,31,30-75,0,1,41362,6258,721,-263
6,31,30-75,0,2,41362,6258,-2011,-3471
6,31,75-150,0,0,85259,10429,8459,7960
6,31,75-150,0,1,85259,10429,6468,5342
6,31,75-150,0,2,85259,10429,4748,3342
6,31,150-500,0,0,168598,21993,21147,22300
6,31,150-500,0,1,168598,21993,19855,20165
6,31,150-500,0,2,168598,21993,18914,18165
6,31,500-inf,0,0,687757,186951,158524,148865
6,31,500-inf,0,1,687757,186951,158293,148440
6,31,500-inf,0,2,687757,186951,158293,148440
6,32,0-30,0,0,12582,4169,-126,-234
6,32,0-30,0,1,12582,4169,-4468,-4868
6,32,0-30,0,2,12582,4169,-6427,-6502
6,32,30-75,0,0,41734,6423,3017,2581
6,32,30-75,0,1,41734,6423,831,-198
6,32,30-75,0,2,41734,6423,-1855,-3359
6,32,75-150,0,0,85685,10588,8625,8094
6,32,75-150,0,1,85685,10588,6617,5445
6,32,75-150,0,2,85685,10588,4893,3445
6,32,150-500,0,0,166739,21781,21215,22284
6,32,150-500,0,1,166739,21781,19872,20122
6,32,150-500,0,2,166739,21781,18944,18122
6,32,500-inf,0,0,811383,244146,186585,180165
6,32,500-inf,0,1,811383,244146,186348,179724
6,32,500-inf,0,2,811383,244146,186348,179724
6,33,0-30,0,0,9865,6201,-497,-497
6,33,0-30,0,1,9865,6201,-3885,-3960
6,33,0-30,0,2,9865,6201,-4416,-4491
6,33,30-75,0,0,39455,8316,2924,2477
6,33,30-75,0,1,39455,8316,182,-885
6,33,30-75,0,2,39455,8316,-2787,-4277
6,33,75-150,0,0,79970,13427,8830,8277
6,33,75-150,0,1,79970,13427,6175,4805
6,33,75-150,0,2,79970,13427,4283,2805
6,33,150-500,0,0,187742,31404,24909,27079
6,33,150-500,0,1,187742,31404,23792,24700
6,33,150-500,0,2,187742,31404,23024,22700
6,33,500-inf,0,0,1427247,283361,348000,355169
6,33,500-inf,0,1,1427247,283361,347987,354921
6,33,500-inf,0,2,1427247,283361,347987,354921
6,34,0-30,0,0,12533,3637,-137,-245
6,34,0-30,0,1,12533,3637,-4468,-4868
6,34,0-30,0,2,12533,3637,-6393,-6468
6,34,30-75,0,0,41950,6268,3319,2755
6,34,30-75,0,1,41950,6268,1105,-15
6,34,30-75,0,2,41950,6268,-1524,-3100
6,34,75-150,0,0,87685,11564,10682,9623
6,34,75-150,0,1,87685,11564,8333,6335
6,34,75-150,0,2,87685,11564,6513,4335
6,34,150-500,0,0,180235,23979,27108,27136
6,34,150-500,0,1,180235,23979,25537,24688
6,34,150-500,0,2,180235,23979,24806,22688
6,34,500-inf,0,0,1195957,313480,281476,281622
6,34,500-inf,0,1,1195957,313480,281030,280996
6,34,500-inf,0,2,1195957,313480,281030,280996
6,35,0-30,0,0,13209,6776,-40,-142
6,35,0-30,0,1,13209,6776,-4468,-4868
6,35,0-30,0,2,13209,6776,-6795,-6870
6,35,30-75,0,0,42467,6962,2927,2579
6,35,30-75,0,1,42467,6962,829,-117
6,35,30-75,0,2,42467,6962,-1756,-3190
6,35,75-150,0,0,88011,10547,8625,8124
6,35,75-150,0,1,88011,10547,6736,5632
6,35,75-150,0,2,88011,10547,5034,3632
6,35,150-500,0,0,162062,20439,20274,21174
6,35,150-500,0,1,162062,20439,18979,19033
6,35,150-500,0,2,162062,20439,17989,17033
6,35,500-inf,0,0,1166144,252298,295776,299889
6,35,500-inf,0,1,1166144,252298,295723,299596
6,35,500-inf,0,2,1166144,252298,295723,299596
6,36,0-30,0,0,12183,4399,-219,-316
6,36,0-30,0,1,12183,4399,-4468,-4868
6,36,0-30,0,2,12183,4399,-6127,-6202
6,36,30-75,0,0,36274,6445,2156,1820
6,36,30-75,0,1,36274,6445,-935,-1862
6,36,30-75,0,2,36274,6445,-4012,-5395
6,36,75-150,0,0,70121,11258,5695,5622
6,36,75-150,0,1,70121,11258,3509,2869
6,36,75-150,0,2,70121,11258,1883,869
6,36,150-500,0,0,136486,27067,11577,15329
6,36,150-500,0,1,136486,27067,10074,13041
6,36,150-500,0,2,136486,27067,8696,11041
6,36,500-inf,0,0,759677,158723,160145,149136
6,36,500-inf,0,1,759677,158723,159855,148853
6,36,500-inf,0,2,759677,158723,159855,148853
6,37,0-30,0,0,11783,4036,-240,-320
6,37,0-30,0,1,11783,4036,-4468,-4829
6,37,0-30,0,2,11783,4036,-5916,-5991
6,37,30-75,0,0,41175,6130,3328,2781
6,37,30-75,0,1,41175,6130,1088,-50
6,37,30-75,0,2,41175,6130,-1709,-3282
6,37,75-150,0,0,82905,11419,9846,9004
6,37,75-150,0,1,82905,11419,7280,5544
6,37,75-150,0,2,82905,11419,5435,3544
6,37,150-500,0,0,184109,27126,26081,27076
6,37,150-500,0,1,184109,27126,24721,24659
6,37,150-500,0,2,184109,27126,23978,22659
6,37,500-inf,0,0,1435093,259437,365139,379826
6,37,500-inf,0,1,1435093,259437,363888,379489
6,37,500-inf,0,2,1435093,259437,363888,379489
6,38,0-30,0,0,12629,4051,-111,-222
6,38,0-30,0,1,12629,4051,-4468,-4868
6,38,0-30,0,2,12629,4051,-6442,-6517
6,38,30-75,0,0,41782,8870,2999,2637
6,38,30-75,0,1,41782,8870,847,-139
6,38,30-75,0,2,41782,8870,-1822,-3277
6,38,75-150,0,0,86458,10543,8662,8140
6,38,75-150,0,1,86458,10543,6682,5520
6,38,75-150,0,2,86458,10543,4961,3520
6,38,150-500,0,0,163771,20742,20631,21569
6,38,150-500,0,1,163771,20742,19337,19430
6,38,150-500,0,2,163771,20742,18362,17430
6,38,500-inf,0,0,587921,181468,136332,121369
6,38,500-inf,0,1,587921,181468,136080,120912
6,38,500-inf,0,2,587921,181468,136080,120912
6,39,0-30,0,0,11717,5285,-271,-334
6,39,0-30,0,1,11717,5285,-4468,-4817
6,39,0-30,0,2,11717,5285,-5870,-5945
6,39,30-75,0,0,40428,7266,2827,2443
6,39,30-75,0,1,40428,7266,481,-525
6,39,30-75,0,2,40428,7266,-2373,-3848
6,39,75-150,0,0,83818,11291,8051,7687
6,39,75-150,0,1,83818,11291,6018,5053
6,39,75-150,0,2,83818,11291,4293,3053
6,39,150-500,0,0,173856,23851,21806,23338
6,39,150-500,0,1,173856,23851,20573,21207
6,39,150-500,0,2,173856,23851,19631,19207
6,39,500-inf,0,0,770871,156345,170680,158246
6,39,500-inf,0,1,770871,156345,170532,157967
6,39,500-inf,0,2,770871,156345,170532,157967
6,40,0-30,0,0,13471,3934,-7,-113
6,40,0-30,0,1,13471,3934,-4468,-4868
6,40,0-30,0,2,13471,3934,-6943,-7018
6,40,30-75,0,0,41959,6139,2982,2536
6,40,30-75,0,1,41959,6139,813,-200
6,40,30-75,0,2,41959,6139,-1829,-3330
6,40,75-150,0,0,86136,12966,8143,7794
6,40,75-150,0,1,86136,12966,6160,5289
6,40,75-150,0,2,86136,12966,4441,3289
6,40,150-500,0,0,155117,21547,18541,19757
6,40,150-500,0,1,155117,21547,17170,17549
6,40,150-500,0,2,155117,21547,16143,15549
6,40,500-inf,0,0,572283,260162,129151,115495
6,40,500-inf,0,1,572283,260162,129028,114799
6,40,500-inf,0,2,572283,260162,129028,114799
6,41,0-30,0,0,13047,3769,-53,-162
6,41,0-30,0,1,13047,3769,-4468,-4868
6,41,0-30,0,2,13047,3769,-6695,-6770
6,41,30-75,0,0,41894,6257,2903,2503
6,41,30-75,0,1,41894,6257,739,-246
6,41,30-75,0,2,41894,6257,-1927,-3402
6,41,75-150,0,0,84051,9924,8134,7643
6,41,75-150,0,1,84051,9924,6204,5127
6,41,75-150,0,2,84051,9924,4502,3127
6,41,150-500,0,0,156596,20838,18599,19836
6,41,150-500,0,1,156596,20838,17341,17705
6,41,150-500,0,2,156596,20838,16313,15705
6,41,500-inf,0,0,531698,158565,121791,103327
6,41,500-inf,0,1,531698,158565,121652,102934
6,41,500-inf,0,2,531698,158565,121652,102934
6,42,0-30,0,0,11579,4916,-282,-340
6,42,0-30,0,1,11579,4916,-4468,-4809
6,42,0-30,0,2,11579,4916,-5843,-5918
6,42,30-75,0,0,40434,6955,2602,2314
6,42,30-75,0,1,40434,6955,304,-618
6,42,30-75,0,2,40434,6955,-2543,-3955
6,42,75-150,0,0,87838,11551,8222,7914
6,42,75-150,0,1,87838,11551,6360,5495
6,42,75-150,0,2,87838,11551,4668,3495
6,42,150-500,0,0,169818,22326,21313,22578
6,42,150-500,0,1,169818,22326,20086,20474
6,42,150-500,0,2,169818,22326,19123,18474
6,42,500-inf,0,0,575837,134304,134707,118797
6,42,500-inf,0,1,575837,134304,134544,118495
6,42,500-inf,0,2,575837,134304,134544,118495
6,43,0-30,0,0,12479,6365,-141,-243
6,43,0-30,0,1,12479,6365,-4468,-4868
6,43,0-30,0,2,12479,6365,-6361,-6436
6,43,30-75,0,0,41274,8046,3004,2673
6,43,30-75,0,1,41274,8046,822,-139
6,43,30-75,0,2,41274,8046,-1913,-3330
6,43,75-150,0,0,84075,10820,9152,8508
6,43,75-150,0,1,84075,10820,6910,5494
6,43,75-150,0,2,84075,10820,5131,3494
6,43,150-500,0,0,178405,23037,24776,25422
6,43,150-500,0,1,178405,23037,23391,23170
6,43,150-500,0,2,178405,23037,22530,21170
6,43,500-inf,0,0,1086903,132001,265985,259919
6,43,500-inf,0,1,1086903,132001,265910,259600
6,43,500-inf,0,2,1086903,132001,265910,259600
6,44,0-30,0,0,13150,5149,-35,-142
6,44,0-30,0,1,13150,5149,-4468,-4868
6,44,0-30,0,2,13150,5149,-6768,-6843
6,44,30-75,0,0,41932,6136,3033,2615
6,44,30-75,0,1,41932,6136,885,-130
6,44,30-75,0,2,41932,6136,-1745,-3237
6,44,75-150,0,0,85046,10231,8748,8190
6,44,75-150,0,1,85046,10231,6694,5461
6,44,75-150,0,2,85046,10231,4956,3461
6,44,150-500,0,0,161529,20784,20757,21463
6,44,150-500,0,1,161529,20784,19312,19237
6,44,150-500,0,2,161529,20784,18349,17237
6,44,500-inf,0,0,646955,260785,148611,133794
6,44,500-inf,0,1,646955,260785,148611,133794
6,44,500-inf,0,2,646955,260785,148611,133794
6,45,0-30,0,0,10985,4995,-388,-388
6,45,0-30,0,1,10985,4995,-4468,-4674
6,45,0-30,0,2,10985,4995,-5347,-5422
6,45,30-75,0,0,40069,6787,2892,2460
6,45,30-75,0,1,40069,6787,399,-646
6,45,30-75,0,2,40069,6787,-2495,-3992
6,45,75-150,0,0,85447,11505,8731,8220
6,45,75-150,0,1,85447,11505,6613,5399
6,45,75-150,0,2,85447,11505,4861,3399
6,45,150-500,0,0,190581,25256,25945,27183
6,45,150-500,0,1,190581,25256,24780,25024
6,45,150-500,0,2,190581,25256,23854,23024
6,45,500-inf,0,0,1078322,173079,277067,281530
6,45,500-inf,0,1,1078322,173079,276581,281400
6,45,500-inf,0,2,1078322,173079,276581,281400
6,46,0-30,0,0,13894,3766,59,-48
6,46,0-30,0,1,13894,3766,-4468,-4868
6,46,0-30,0,2,13894,3766,-7162,-7237
6,46,30-75,0,0,42222,6160,2995,2593
6,46,30-75,0,1,42222,6160,848,-133
6,46,30-75,0,2,42222,6160,-1766,-3230
6,46,75-150,0,0,86868,10061,9085,8340
6,46,75-150,0,1,86868,10061,7066,5653
6,46,75-150,0,2,86868,10061,5339,3653
6,46,150-500,0,0,163513,20531,21368,21984
6,46,150-500,0,1,163513,20531,19939,19767
6,46,150-500,0,2,163513,20531,18995,17767
6,46,500-inf,0,0,1049671,272927,253467,253986
6,46,500-inf,0,1,1049671,272927,253016,253562
6,46,500-inf,0,2,1049671,272927,253016,253562
6,47,0-30,0,0,12132,3908,-185,-296
6,47,0-30,0,1,12132,3908,-4468,-4868
6,47,0-30,0,2,12132,3908,-6155,-6230
6,47,30-75,0,0,41384,6057,3177,2682
6,47,30-75,0,1,41384,6057,956,-133
6,47,30-75,0,2,41384,6057,-1785,-3329
6,47,75-150,0,0,85017,10785,9176,8529
6,47,75-150,0,1,85017,10785,6989,5560
6,47,75-150,0,2,85017,10785,5218,3560
6,47,150-500,0,0,172587,22725,22968,23876
6,47,150-500,0,1,172587,22725,21565,21650
6,47,150-500,0,2,172587,22725,20689,19650
6,47,500-inf,0,0,724380,134417,166856,155780
6,47,500-inf,0,1,724380,134417,166584,155273
6,47,500-inf,0,2,724380,134417,166584,155273
6,48,0-30,0,0,10887,5106,-397,-397
6,48,0-30,0,1,10887,5106,-4468,-4658
6,48,0-30,0,2,10887,5106,-5288,-5363
6,48,30-75,0,0,39492,6908,2882,2433
6,48,30-75,0,1,39492,6908,283,-767
6,48,30-75,0,2,39492,6908,-2640,-4137
6,48,75-150,0,0,80031,11849,8171,7720
6,48,75-150,0,1,80031,11849,5820,4669
6,48,75-150,0,2,80031,11849,4023,2669
6,48,150-500,0,0,182316,27238,23461,25286
6,48,150-500,0,1,182316,27238,22219,23032
6,48,150-500,0,2,182316,27238,21362,21032
6,48,500-inf,0,0,1302164,242912,308805,310708
6,48,500-inf,0,1,1302164,242912,308794,310504
6,48,500-inf,0,2,1302164,242912,308794,310504
6,49,0-30,0,0,12211,5788,-225,-311
6,49,0-30,0,1,12211,5788,-4468,-4861
6,49,0-30,0,2,12211,5788,-6031,-6106
6,49,30-75,0,0,38576,6885,2530,2157
6,49,30-75,0,1,38576,6885,-248,-1225
6,49,30-75,0,2,38576,6885,-3233,-4678
6,49,75-150,0,0,78719,11687,7221,6993
6,49,75-150,0,1,78719,11687,5016,4217
6,49,75-150,0,2,78719,11687,3236,2217
6,49,150-500,0,0,188124,27586,24045,26072
6,49,150-500,0,1,188124,27586,22901,23897
6,49,150-500,0,2,188124,27586,21989,21897
6,49,500-inf,0,0,1133226,186472,284069,282688
6,49,500-inf,0,1,1133226,186472,283519,282542
6,49,500-inf,0,2,1133226,186472,283519,282542
6,50,0-30,0,0,12065,4459,-226,-315
6,50,0-30,0,1,12065,4459,-4468,-4868
6,50,0-30,0,2,12065,4459,-6071,-6146
6,50,30-75,0,0,39010,6107,2582,2201
6,50,30-75,0,1,39010,6107,-22,-1001
6,50,30-75,0,2,39010,6107,-2952,-4411
6,50,75-150,0,0,80430,10396,7294,6972
6,50,75-150,0,1,80430,10396,5323,4464
6,50,75-150,0,2,80430,10396,3622,2464
6,50,150-500,0,0,162693,22321,19539,20979
6,50,150-500,0,1,162693,22321,18282,18853
6,50,150-500,0,2,162693,22321,17307,16853
6,50,500-inf,0,0,700436,140938,151591,137463
6,50,500-inf,0,1,700436,140938,151415,137135
6,50,500-inf,0,2,700436,140938,151415,137135
6,51,0-30,0,0,13051,3672,-90,-190
6,51,0-30,0,1,13051,3672,-4468,-4868
6,51,0-30,0,2,13051,3672,-6705,-6780
6,51,30-75,0,0,40812,5382,2723,2302
6,51,30-75,0,1,40812,5382,450,-543
6,51,30-75,0,2,40812,5382,-2354,-3847
6,51,75-150,0,0,82877,8890,8165,7429
6,51,75-150,0,1,82877,8890,6220,4945
6,51,75-150,0,2,82877,8890,4524,2945
6,51,150-500,0,0,145938,18971,17426,18211
6,51,150-500,0,1,145938,18971,16141,16038
6,51,150-500,0,2,145938,18971,14926,14038
6,51,500-inf,0,0,505624,154155,99925,86085
6,51,500-inf,0,1,505624,154155,99925,86085
6,51,500-inf,0,2,505624,154155,99925,86085
6,52,0-30,0,0,11645,4350,-305,-345
6,52,0-30,0,1,11645,4350,-4468,-4764
6,52,0-30,0,2,11645,4350,-5678,-5753
6,52,30-75,0,0,40638,6580,3108,2595
6,52,30-75,0,1,40638,6580,670,-428
6,52,30-75,0,2,40638,6580,-2194,-3734
6,52,75-150,0,0,83888,11234,9067,8299
6,52,75-150,0,1,83888,11234,6779,5253
6,52,75-150,0,2,83888,11234,4996,3253
6,52,150-500,0,0,189524,25963,26023,27284
6,52,150-500,0,1,189524,25963,24837,25069
6,52,150-500,0,2,189524,25963,23950,23069
6,52,500-inf,0,0,972768,160159,237941,234173
6,52,500-inf,0,1,972768,160159,237680,233982
6,52,500-inf,0,2,972768,160159,237680,233982
6,53,0-30,0,0,12490,3888,-139,-250
6,53,0-30,0,1,12490,3888,-4468,-4868
6,53,0-30,0,2,12490,3888,-6314,-6389
6,53,30-75,0,0,41137,5971,3160,2650
6,53,30-75,0,1,41137,5971,909,-186
6,53,30-75,0,2,41137,5971,-1888,-3437
6,53,75-150,0,0,83480,10367,8736,8063
6,53,75-150,0,1,83480,10367,6579,5213
6,53,75-150,0,2,83480,10367,4827,3213
6,53,150-500,0,0,164665,21590,21104,22034
6,53,150-500,0,1,164665,21590,19701,19827
6,53,150-500,0,2,164665,21590,18778,17827
6,53,500-inf,0,0,924434,156435,213940,205843
6,53,500-inf,0,1,924434,156435,213609,205430
6,53,500-inf,0,2,924434,156435,213609,205430
8,1,0-30,0,0,13063,2467,-66,-178
8,1,0-30,0,1,13063,2467,-4468,-4868
8,1,0-30,0,2,13063,2467,-6539,-6614
8,1,30-75,0,0,42234,4120,3586,2914
8,1,30-75,0,1,42234,4120,1315,120
8,1,30-75,0,2,42234,4120,-1340,-2966
8,1,75-150,0,0,85428,7199,10000,8712
8,1,75-150,0,1,85428,7199,7665,5571
8,1,75-150,0,2,85428,7199,5867,3571
8,1,150-500,0,0,191495,15816,29314,28159
8,1,150-500,0,1,191495,15816,27836,25774
8,1,150-500,0,2,191495,15816,27012,23774
8,1,500-inf,0,0,1207886,132005,306602,300963
8,1,500-inf,0,1,1207886,132005,305728,300724
8,1,500-inf,0,2,1207886,132005,305728,300724
8,2,0-30,0,0,11983,3009,-248,-319
8,2,0-30,0,1,11983,3009,-4468,-4810
8,2,0-30,0,2,11983,3009,-5845,-5920
8,2,30-75,0,0,39197,4390,2833,2317
8,2,30-75,0,1,39197,4390,78,-989
8,2,30-75,0,2,39197,4390,-2880,-4399
8,2,75-150,0,0,80414,7483,7749,6888
